title,category
"네이버-엔비디아, 기가와트급 'AI 팩토리' 동맹…""최적의 파트너""",Economic
"1000선 붕괴된 코스닥, 매도 사이드카 발동",Economic
"9000만원대 추락했던 비트코인 반등…세일러는 ""더 사겠다""[코인브리핑]",Economic
젠슨 황 방문에 대표 출신 차기 총리 발탁까지…네이버 주가 힘 받나,Economic
[속보] 코스피 거래 재개...'서킷 브레이커' 해제,Economic
"대한전선, 싱가포르서 초고압 전력망 프로젝트 수주",Economic
"""화사 'So Cute' 매력적"" 젠슨 황, 깜짝 팬심...""이재용·최태원·정의선 중 찐친?"" 질문엔",Economic
"젠슨 황, 주가 폭락에 “싸게 살 수 있어 기뻐해야…AI 밝은 미래는 절대적 사실”",Economic
"폰드그룹, 라이브 커머스 기업 '모나드홀딩스' 인수",Economic
"환율 1,555.2원 개장…17년 3개월 만에 최고",Economic
수도권 레미콘 1만1000대 멈췄다…반도체 공사 '비상',Economic
폭락장일땐 주식창을 닫는 것도 투자다 [시장 엿보기],Economic
8천선 폭삭 무너진 코스피...서킷 브레이커 발동,Economic
글로벌 금융위기 넘어선 '환율 위기'...정부도 '발동동' [굿모닝경제],Economic
"젠슨황 ""AI 밝은 미래는 절대적 사실""…최태원 ""엔비디아와 협력""",Economic
"""소문난 잔치, 이젠 끝?""⋯글로벌 큰손들, 한국 주식 비중 축소",Economic
"코스피, 장중 8% 폭락…삼전·SK하닉 급락에 서킷브레이커 발동",Economic
"구리· 동탄·수지가 또…수도권 신고가 거래 줄었는데, 호재 있는 곳은 딴 세상[부동산360]",Economic
"중소기업 특별급여, 대기업 17.4% 수준…임금 격차 키워",Economic
젠슨 황 ‘AI 제국’ 판짜기…오늘 사업계획 발표,Economic
"엔비디아 “네이버, 엔비디아 DSX 기반 AI 팩토리 구축”",Economic
코스피 7400선 추락…개장 3분 만에 '서킷 브레이커',Economic
"코스피 8%대 급락 7,400대‥서킷브레이커 발동",Economic
화려했던 '직구시대' 저문다…강달러에 배송대행업체 비명,Economic
"대한전선, 싱가포르서 1400억원 '초고압 케이블 프로젝트' 수주",Economic
[속보] 최태원 “엔비디아와 차세대 AI팩토리 공동 개발”,Economic
"금융위기 후 최고 원·달러 환율⋯""종전해도 빨리 돌아가기 어려워""",Economic
"젠슨 황 ""SK하이닉스, 앞으로도 엔비디아 최대 메모리 파트너""",Economic
“수입 원자재 두배 올랐다” “팔수록 손해”…고환율 직격탄에 중기 ‘패닉’ [중기+],Economic
"AI 깐부된 투타 콤비…두산그룹·엔비디아, 피지컬 AI 생태계 구축 협력",Economic
한화오션 조선소서 휴머노이드 로봇 실증… 에이로봇·엔닷라이트 협력,Economic
"'반도체 직주근접' 동탄, 신고가 거래 비중 6개월째 상승",Economic
가전·스마트폰 사면 20% 온누리로…삼성전자 ‘상생 페이백’ 실시,Economic
"증시 급락, 코스피 20분간 매매거래 중단...코스닥 5분간 매도 중단",Economic
장 초반 '7400피'에 서킷브레이커…코스닥도 7%↓,Economic
코스피·코스닥 동시 폭락…블랙먼데이 '거래 중단'(상보),Economic
에이비엘바이오 “월드 ADC 코리아서 이중항체 ADC 소개”,Economic
"키움증권 ""스벅 '탱크데이' 여파에 이마트 2분기 실적 전망치 ↓""",Economic
'검은 월요일' 공포⋯개장 직후 '8천피' 붕괴,Economic
"대한전선, 싱가포르서 1400억 규모 초고압 케이블 프로젝트 수주",Economic
"“나이 들어 믿을건 자식 아닌 주택”…4월 주택연금 급증, 이유가",Economic
‘검은 월요일’ 국내 증시 멈췄다…코스피 서킷 브레이커 발동,Economic
"로킷헬스케어, 이나단 CTO 영입 “신장·연골 재생 美 진출 속도”",Economic
"닛케이 장초반 4% 급락…중동 확전에 위험회피, 엔화 소폭 상승",Economic
코스피 서킷브레이커 발동…20분간 매매 중단,Economic
[속보] 달러당 원화값 1555.2원 개장…17년3개월만에 최저,Economic
"삼성중공업, LNG선 1척 3855억원 수주…年 목표 61%",Economic
"코스닥, 매도 사이드카 발동…역대 12번째",Economic
"""국평 21억이라니""…서울 아파트 분양가, 한 달 새 2억 뛰었다",Economic
"코스피, 올해 3번째 서킷브레이커...반도체 급락 여파 8%대 ↓",Economic
"[속보] 젠슨 황, 주가 폭락에 “AI 혁명은 이제 시작···주식 저렴하게 살 수 있는 기회”",Economic
"""메모리도 커스텀 시대…SK하이닉스 실적 더 좋아진다""-NH證",Economic
"중기중앙회, 한성숙 총리 지명 환영…""3고 위기 이끌 현장형 적임자""",Economic
"“성장 성과를 국민과 함께” 삼성전자, 5조원 사회 기여 약속 첫 발",Economic
"‘검은 월요일’ 코스피, 美 반도체 쇼크에 8% 폭락…7400선 털썩",Economic
"원/달러 환율 1,555.2원 개장…17년 3개월 만에 최고",Economic
무겁고 발아픈 군화는 그만! “진동 칩 심어 근육 피로 해소”[K-히든챔피언],Economic
"미국發 반도체 쇼크에 '블랙먼데이'…코스피, 8% 내린 7400선까지 밀려",Economic
상장 규모만 2000억달러 ‘스페이스X·오픈AI·앤트로픽’… 지수 끌어내릴 수도,Economic
레미콘 운송노조 파업에 삼성·SK 긴장…반도체공장 건설 차질 우려,Economic
"환율, 17년 3개월 만에 '최고'...1,555.2원에 개장",Economic
환율 17년 만에 최고 수준…당국 경고에도 달러 강세 못 꺾었다,Economic
달러 대비 원화 환율 16.1원 오른 1555.2원 개장..17년 만에 최고,Economic
"코스피, 개장 직후 서킷 브레이커…美 기술주 급락에 8000선 붕괴",Economic
규제에 수도권 신고가 10% 밑으로…반도체 벨트·비규제지역은 강세,Economic
"""스페이스X, 너무 비싸…이 가격엔 안 사겠다""…가치평가 대가의 경고",Economic
폭락장 비껴간 대원제약…비만신약 기대감에 19% 상승 [Why 바이오],Economic
"젠슨 황, 첫 한국 예능 출연…""화사 음악 사랑한다"" 팬심 고백",Economic
"MBK, 日 알루미늄업체 아르테미라 인수 완료",Economic
"삼성전자 감사 페스티벌, 오늘부터 전국 1000여 온·오프라인 매장서 진행",Economic
"'붙이는 화장품 1위' 피앤씨랩스, 반창고 회사에 팔렸다",Economic
이제는 미국이 석유 더 시추해야할때…국내 강관업계 하반기 실적 ‘기대감’,Economic
"원·달러, 1555.2원 출발…17년 3개월만 최고치",Economic
'검은 월요일' 29만전자·185만닉스 폭락…시총 50위 중 49개↓,Economic
[속보] '공포의 검은 월요일'…코스피 8% 폭락에 개미들 '패닉',Economic
"코스피 8%대 급락에 서킷브레이커 발동‥7,400선까지 밀려",Economic
"[속보]코스피, 서킷브레이크 이어 매도사이드카",Economic
블랙 먼데이 되나...코스피 이번 주 7700선 지지가 관건,Economic
"환율 1,555.2원 개장…17년 3개월 만에 최고",Economic
8000선·30만전자·200만닉스 ‘올킬’…코스피 8%대 급락 출발 [투자360],Economic
"코스피, 장 시작 직후 8% 넘게 폭락…서킷브레이커 발동",Economic
'검은 월요일' 급락장에 코스피 서킷 브레이커 발동...20분간 매매 중단,Economic
"트럼프 ""연준 금리인상은 실수""…워시 첫 FOMC 앞두고 공개 압박",Economic
신영증권 자사주 1조 소각에도…오너家 지배력 '이상 무',Economic
서울 민간 아파트 국민평형 평균 분양가 첫 21억원 돌파,Economic
[자막뉴스] 다시 찾은 '깐부'...젠슨 황 다음 행선지도 '기대만발',Economic
"코스피, 개장 직후 8% 급락...8천 붕괴",Economic
"두산, 엔비디아 AI팩토리 협력…젠슨 황 ""피지컬 AI, 제조업 새 기회""",Economic
박정원-젠슨 황 '맞손'…AI 분야 에너지·전자소재·로보틱스 전방위 협력,Economic
"코스피, 8000선 붕괴…증권사 어플 접속도 어려워",Economic
"""코스피 20% 하락 가능성""...29만전자·190만닉스로 뚝",Economic
"티로보틱스, 중국서 '차페크상' 수상…""AMR·피지컬AI 기술력 인정""",Economic
"최태원 ""엔비디아와 AI팩토리 협력"" 젠슨황 ""미래 대단히 밝아""",Economic
SK하이닉스·엔비디아 ‘AI 차세대 메모리’ 공동 개발한다,Economic
코스피 급락에 8천선 아래로…코스닥도 동반 하락,Economic
"원/달러 환율 1,555.2원 개장…17년 3개월 만에 최고",Economic
삼성重 LNG 운반선 1척 3855억 수주... 年 수주 목표 61% 달성,Economic
"코스피, 8%대 급락해 '8천피' 붕괴…3개월 만에 서킷브레이커",Economic
[속보] 피하지 못한 블랙먼데이... 코스피 7400선으로 폭락 후 소폭 반등,Economic
[속보] 한성숙 총리 후보 “전환적 시기에 지명돼 책임감 막중… 비상 경제 타개 총력”,Economic
코스피 블랙 먼데이…8% 급락 '서킷브레이커' 20분간 매매중단(상보),Economic
‘AI 황제’가 먹자 매출 766% 폭증…젠슨 황 효과에 외식업계 웃었다,Economic
"[속보] 급락장에 코스피, 서킷 브레이커 발동…20분간 매매 중단",Economic
"NH證 ""삼전 53만·SK하닉 320만 제시…에이전트AI시대 수혜""",Economic
[속보] 코스피 폭락에 서킷 브레이커 발동…20분간 매매 중단,Economic
“이 환율에 무슨 직구를 해요”…해외직구 급감에 배송대행업체도 ‘울상’,Economic
동해심해가스전 우선협상대상자로 영국 BP 선정,Economic
"미래에셋, 스페이스X 청약 이틀차도 흥행…2분 만에 소진",Economic
수도권 신고가 비중 올해 최저…강남 꺾이고 동탄 떴다,Economic
블랙먼데이 코스피 7500선 붕괴로 시작…3분만에 서킷브레이커,Economic
아파트 대출 규제 강화 속 소형 오피스텔 거래 증가… 강남 논현 ‘보타니끄 논현’ 공급,Economic
[경제 포커스] 1560원 찍은 환율...‘달러 방파제’ 외환보유고 올 들어 1.6兆 줄어,Economic
"블룸버그 ""'코스피 과열' 경계감…약세 전환 의미는 아냐""",Economic
[속보] 코스피 8000선 붕괴…서킷브레이커 발동,Economic
[속보] '서킷브레이커' 코스피 7000선 추락… 증시·환율 동반 패닉,Economic
"대한조선, 미 해군 함정 MRO 나선다…'MSRA' 지원사업 최종 선정",Economic
"[속보] 현실이 된 블랙 먼데이…코스피 급락, 8000선 붕괴",Economic
"현대엔지니어링, 카자흐스탄 대형 가스처리시설 수주",Economic
[와이라노] “술 안 마셔요” 부산 술집 200곳 문 닫았다,Economic
"[속보] ‘블랙먼데이’ 코스피, 8%대 급락…8000선 무너져",Economic
전세 물량 감소에 서울 강서구 아파트 매매 전환 늘어,Economic
"[아침밥] IBK증권 ""삼성E&A 수주 성장 국면…비화공 5조원 가능""",Economic
"[아침밥] 키움증권 ""NHN 기술 성장성 지속 기대…목표가 ↑""",Economic
"코람코, DCI 손잡고 40㎿급 ‘안산 시화 AI 데이터센터’ 첫 삽",Economic
[속보]코스피 개장 직후 8%대 급락…7470선까지 밀려,Economic
피스피스스튜디오 상장…져스텍·스트라드비젼 수요예측,Economic
연이틀 만나는 젠슨 황·정의선…현대차-엔비디아 AI 동맹 구체화,Economic
강남 신고가 잠잠한데 동탄은 '껑충'…수도권 신고가 비중 '뚝',Economic
"""전력반도체 내재화""…아이티엠, 80V급 모터 제어 SiP 국책과제 수주",Economic
"SK하이닉스, 아직 끝 아니다...증권가 ""목표가 320만원""",Economic
[속보] 젠슨 황 “SK는 우리의 최대 메모리 파트너”,Economic
점심시간 대기번호 60번…종각 직장인들 줄 세운 이곳,Economic
“삼전닉스 내일은 오르겠죠?”…묻지말고 ‘이것’ 보라는데,Economic
"""비에이치, 로봇 시장 진입 기대… 목표가 84%↑""-신한",Economic
"""이번 달엔 더 많이 담겠네"" 적립식 투자의 힘",Economic
"[현장] 젠슨 황, 방한 마지막날 'AI·로보틱스 강행군' 시작…삼성·SK·현대차·LG 등과 회동",Economic
"“中企 여성 월급, 대기업 남성의 37% 그쳐”…벌어지는 임금 격차",Economic
"블룸버그 ""코스피 과열 경계감…일부 글로벌 투자자 헤지 나서""",Economic
삼성전자 '5조 사회공헌' 오늘부터 시작…온누리상품권 20% 페이백,Economic
"한화證 “KB금융, ROE 15년 만에 최고 수준 전망…목표가 22만6000원”",Economic
"‘검은 월요일’ 우려 확산…한국거래소, 긴급 시장점검회의 개최",Economic
"네이버, 엔비디아와 GW급 초대형 AI 팩토리 구축",Economic
"신한證 “메리츠금융지주, 시장 변동성 확대 구간에서 매력 부각”",Economic
"유퀴즈 나온 젠슨황, 화사 향한 '팬심' 공개",Economic
"바빌론 “비트코인, 담보 기능 더해 진짜 금으로 만들 것” [매일코인]",Economic
[친절한 경제] 대학병원서 MRA 받았는데도…보험금 안 나온다?,Economic
"한미약품, 올해 추가 기술수출 기대감 커진다 [Why 바이오]",Economic
"“국장 투자자, 이번 달은 어렵겠지만”…AI실적 안 사라진다는 증권가 [오늘 나온 보고서]",Economic
"[VC 밸류업 진단] 아주IB투자, 임원 줄매도…블록딜 단가 20% 낮아져",Economic
전국 국평 분양가 7.2억 '역대 최고'…서울은 첫 21억 돌파,Economic
‘젠슨 황 효과’ BBQ 홍대점 매출 20% 뛰었다,Economic
별장 대신 ‘글로벌 브랜드 회원권’… 고자산가·전문직 휴양 자산 소비 방식 변화,Economic
"‘블랙먼데이’ 공포에도…NH證, 53만전자 ·320만닉스로 목표주가 상향",Economic
"삼성전자, 에이전트 AI 확산 기대…목표가 상향-NH투자증권",Economic
9000 바라보던 코스피 급제동… 빚투·레버리지 개미 비명,Economic
마지막까지 바쁜 젠슨 황…오늘 LG·현대차·네이버 이어 서울대까지 돌아,Economic
수도권 레미콘 1만1000대 멈췄다…건설현장 넘어 반도체 공정 ‘비상’,Economic
"SK하이닉스, 엔비디아와 차세대 메모리 공동 개발…'장기 파트너십' 맺어",Economic
"삼양컴텍, 국내 장갑차·수출형 K2 전차 장갑 양산 물량 발주 확보",Economic
“고삐 풀린 원화” 환율 1600원 턱밑 비상,Economic
"삼전·하이닉스에 절반 베팅…KB운용, 반도체 채권혼합 펀드 출시",Economic
"트럼프, 워시 연준 의장에 “금리 인하하라” 압박",Economic
최태원·젠슨 황 'AI 동맹' 강화…차세대 메모리 공동 개발 나선다,Economic
"해성에어로보틱스, 초정밀 감속기 사업 성장 지속",Economic
"스페이스X 탓에 국장 '출렁'...""오히려 기회다""",Economic
"네이버·엔비디아, 초대형 AI 팩토리 구축…韓 기업 최초 '네모트론' 합류",Economic
"원스토어 노조, 매각설에 반발…""토종 앱 마켓 헐값 매각 반대""",Economic
"SK하이닉스, 엔비디아와 '운명 공동체'…AI 메모리 패권 함께 쥔다",Economic
"""123조 증권에 뺏길라""…은행들 퇴직연금 ETF 유치 '혈안'",Economic
"거래소, 증시 급락에 긴급 점검…사이드카 적시 가동·불법 공매도 감시 강화",Economic
"네이버-엔비디아, 기가와트급 AI 팩토리 짓는다…소버린 AI 강화",Economic
"최태원·젠슨 황, 깐부 동맹 'AI 팩토리'로 확대…차세대 메모리 공동개발(종합)",Economic
"""8천피 성과? 돈이 있어야 주식하죠""…저소득층, 복권 지출 60% 늘어난 이유",Economic
美 고용 호조가 불러온 금리 공포…원·달러 1560원에 한은 ‘빅스텝’ 그림자,Economic
"하나증권 ""삼성물산, 주가 여전히 저평가…목표가↑""",Economic
美반도체 쇼크·환율 급등…韓 증시 ‘검은 월요일’ 공포 재확산 [투자360],Economic
"비트코인, 9500만원선 회복…공포지수는 '극단적 공포'",Economic
"에이비엘바이오, ‘월드 ADC 코리아’서 차세대 이중항체 ADC 파이프라인 공개",Economic
"청호나이스, 칼라일 품으로…SPA 체결",Economic
삼전닉스 평택·용인 클러스터 공사 멈추나…레미콘 운송 노조 8일 휴업 돌입,Economic
"신한투자 ""비에이치, 로봇 시장 진입 기대…목표가 상향""",Economic
"""10년 넣었는데 2%가 뭐니?""…잠자는 퇴직연금 깨운다",Economic
"증권계좌 없이 스페이스X 투자…바이비트, 토큰화 IPO 판매",Economic
"삼성·SK, 이제 칩만 팔아선 안 된다",Economic
“투기 잡으려다 자영업 옥죌라”…사업자대출 강화에 소상공인도 ‘긴장’,Economic
"[아침밥]하나증권 ""삼성물산 목표가 65만원…올해 원전 수주 기대감""",Economic
"IBK證 “신세계, 복합개발 가치 반영 필요…목표가 78만원”",Economic
"'투타 콤비'에서 'AI 깐부'로…두산, 엔비디아와 전방위 협력",Economic
"iM증권 ""금리, 시장 못 부러뜨려…주도주 조정 땐 은행주 주목""",Economic
"1560원 넘어선 환율…한투證 “과도한 오버슈팅, 금융위기와 달라”",Economic
"“이번주 주식창, 나는 안볼란다”…고환율·스페이스X 상장·네 마녀의 날 겹쳐",Economic
"금리인상 전망 확산에 트럼프, 금리인하 또 압박",Economic
"엔켐, 1분기 전해액 판매량 12% 증가…ESS 수요 확대 효과",Economic
"삼성E&A, 반도체 투자 확대 수혜…목표가 71%↑-IBK",Economic
1~4월 임금체불 6387억…홈플러스發 고용불안에 체불 경고등,Economic
'달러 공포'에 환전도 겁난다...경제 전문가가 주목하는 한 지점 [굿모닝경제],Economic
"미래에셋, 스페이스X 청약 이틀차 2분만에 마감",Economic
비수기인데 손님 늘어…배달 플랫폼 무한 경쟁의 속사정,Economic
"IBK투자, 삼성E&A 목표가↑…""수주 가이던스 상향 가능성""",Economic
'삼전닉스' 프리마켓서 10%대 급락…美 반도체 쇼크,Economic
"두산그룹, 엔비디아와 AI팩토리·피지컬AI 전방위 협력",Economic
"SK그룹-엔비디아, AI 팩토리용 메모리 공동개발한다",Economic
"신한證 “비에이치, 스마트폰株 아닌 로봇 밸류체인…목표가 84%↑”",Economic
"""코스피, 고점 대비 20% 이상 하락할 수도""-LS",Economic
"[투자자 순매수 TOP5] 외인 20일 연속 순매도, 비중은 39%로 오히려 상승",Economic
NH證 “삼전 53만·SK하닉 320만으로 목표가↑…에이전트AI發 재평가 기대”[줍줍리포트],Economic
"SKT·엔비디아, 'AI 인프라' 구축 동맹…내년 첫 가동",Economic
"""신세계, 서울 고속버스터미널 개발 기대…목표가↑""-IBK",Economic
"“P-CAB 전쟁 안 끝났다”…대원제약, 넘사벽 ‘pH 4 유지력’으로 승부",Economic
"두산, 엔비디아와 AI 동맹 확대…에너지·로봇·소재 총망라",Economic
"SK하닉·엔비디아, AI 팩토리 구축 위한 차세대 메모리 공동 개발",Economic
하락세 일단 멈춘 비트코인…'극도 공포' 구간 여전 [코인 모닝콜],Economic
[어제장 오늘장] 글로벌 금리 인상 공포 확산…국내증시 블랙먼데이 우려,Economic
[기업이슈] 젠슨 황 광폭행보에도 반도체주 급락…'블랙먼데이' 우려,Economic
반도체 조정은 기회…목표가 삼전 61만·SK닉스 400만 유지-SK,Economic
"떠오르는 우주산업…""'인프라·통신·데이터' 주목해야""",Economic
"'투타 호흡' 두산 박정원·엔비디아 젠슨황, '피지컬AI·로보틱스·AI 팩토리' 깐부로",Economic
'검은 월요일' 오나?…프리마켓서 삼전·하닉·현대차 10%대 급락,Economic
"“이런 것이 주가 조작 아닌가”…이 대통령, 코스닥 공매도 건 공개 지적",Economic
3년 일해도 신입만 못해…중소기업 인력유출 부르는 '임금격차',Economic
그때 그 곳에서 2차 '깐부회동'…젠슨 황·최태원 '러브샷',Economic
"손오공, 글로벌 휴머노이드 1위 '애지봇'과 맞손…로봇·AI 사업 본격화",Economic
"키움증권 ""스벅 '탱크데이' 논란에 이마트 2분기 실적 전망치↓""",Economic
금리 인상 우려에 증시 랠리 급제동…원달러환율 17년래 최고 [글로벌 머니플로우],Economic
"중소기업 여성 월 임금, 대기업 남성의 37.2%…""성과 보상 확충해야""",Economic
[속보] 삼성전자·SK하닉 프리장서 10%대 급락...'검은 월요일' 공포 덮친 코스피,Economic
"‘삼소회동’ 했던 구광모-젠슨 황, 오늘도 만난다…LG 사옥서 회동",Economic
"""마일스톤 불확실성 줄였다""...GC녹십자, 큐레보 매각 주목받는 이유",Economic
[굿모닝 증시]美 증시 급락에…'검은 월요일' 오나,Economic
"“AI 랠리 끝은 아니지만…시장, 과열 청구서 받기 시작”",Economic
"로봇 팔 움직이는 ‘작은 두뇌’ 만든다…아이티엠반도체, 80V 모터 제어칩 도전",Economic
'검은 월요일' 공포…'삼전닉스' 프리마켓서 10%대 급락,Economic
"토스모바일, 'CU 제휴 요금제' 출시 1년 만에 가입자 2만명 돌파",Economic
"'탱크데이 논란'에 휘청이는 이마트?...""홈플러스 덕 볼 것""",Economic
'29만전자·186만닉스'로 폭락…프리마켓 9.70% 급락,Economic
美고용·반도체 쇼크에 프리마켓서 ‘삼전하닉’ 7~8%대 급락[마켓시그널],Economic
"구광모-젠슨 황, 오늘 LG 사옥서 회동…로봇·AI 인프라 동맹 주목",Economic
"젠슨 황·최태원, 엔비디아·SK ‘AI 팩토리 동맹’ 차세대 메모리 공동 개발·양산",Economic
"SK증권 ""반도체 조정은 기회…하반기 메모리 재평가 본격화""",Economic
"젠슨 황, 현대차 ‘로봇 실증 공간’ 방문…정의선과 피지컬 AI 논의할 듯",Economic
"두산그룹, 엔비디아와 AI팩토리·피지컬AI 전방위 협력 추진",Economic
‘블랙 먼데이’ 되나…1560원대 환율과 당국 개입 경계[외환브리핑],Economic
"[마켓뷰] 코스피, '美반도체 쇼크'에 변동성 확대되나",Economic
"[굿모닝 마켓] 뉴욕 증시, 연준 금리인상 전망에 급락…나스닥 4%↓",Economic
"SKT, 엔비디아와 AIDC 판 키운다…2027년 한국 첫 가동",Economic
"""나만 돈 못 버나""...신용대출 사흘 만에 1조 '어쩌나' [굿모닝경제]",Economic
"대기업 남성 월급 711만원, 중기 여성은 264만원…임금격차 더 커졌다",Economic
이종서 앱클론 대표 “HLX22로 항체 기술 입증…인비보 CAR-T로 확장”,Economic
"""제조업에 AI 날개 단다""…두산-엔비디아, 피지컬 AI 생태계 구축",Economic
올해 영업흑자 전환 유력한 K헬스케어 삼총사는?,Economic
"기업들, 4조원 '美 관세' 돌려받는다",Economic
"상위 10% 月소득, 1500만원 넘었다…하위 10%와 격차 21배",Economic
"""블랙먼데이, 개장 직후 대폭락 공포에 투매 말라""... '저가매수 기회'라는 증권가",Economic
"""고물가·고금리·고유가, 악재는 맞지만, 위기 시그널은 아냐""-iM",Economic
배당주서 성장주로 진화하나…KT&G 담는 외인 큰손 [종목+],Economic
"중소기업 女 월급, 대기업 男의 ‘3분의 1’… 벌어지는 ‘임금 격차’",Economic
“오빠네 회사는 사내대출 안돼?” 삼성은 5억 된다는데,Economic
"LG엔솔, 美 관세 환급 신청…1000억원 이상 돌려받는다",Economic
"中企 여성 임금, 대기업 남성의 37% 수준",Economic
"엔비디아-네이버, 1GW급 AI 팩토리 구축 맞손…유럽·중동 공동 진출",Economic
'롯데가 하면 다르다'...오감 만족 '포켓몬 세계관' 구현,Economic
“5년 일해도 대기업 신입보다 덜 받아”…中企 청년 ‘성장 사다리’ 끊겼다,Economic
"중소기업 특별급여, 대기업의 17.4% 그쳐…임금격차 핵심 요인",Economic
"[속보] 마지막까지 바쁘다 바빠…젠슨 황, LG·서울대·현대차·네이버 방문",Economic
[오늘의 증시]'검은 월요일' 공포…美반도체·환율 악재에 '칠천피' 후퇴하나,Economic
나스닥 4.18% 폭락ㆍ환율 1560원 돌파 '블랙 먼데이' 전운[뉴스새벽배송],Economic
"하나證 “삼성물산, 자회사 지분가치 급등에 원전 모멘텀까지… 목표가 8.3%↑”",Economic
‘검은 월요일’ 대응 전략은…“주도주 살 기회로 접근해야”,Economic
"""이마트, 탱크데이 논란에도 홈플러스 폐점 수혜 입을 것""-키움",Economic
"전기차 전쟁, 승용차서 트럭으로…테슬라 ‘세미’ 양산 시작",Economic
